"","neighborhood","income_level","year","Fips","num_at_income_level","pct_at_income_level","median_income","rent_level","no_hhs_at_rent_level","pct_hhs_at_rent_level","median_rent","num_hhs_wo_internet","pct_hhs_wo_internet","rent_burden","borough"
"708","Rego Park/Forest Hills","$20,000 to $74,999",2019,406,2053,0.15039,"89160","$2,000 or more",6282,0.23694,1712,5464,0.11292,0.274,"Queens"
"709","Rego Park/Forest Hills","$20,000 to $74,999",2019,406,2053,0.15039,"89160","$500 to $999",2691,0.1015,1712,5464,0.11292,0.274,"Queens"
"710","Rego Park/Forest Hills","$20,000 to $74,999",2019,406,2053,0.15039,"89160","Under $500",987,0.03723,1712,5464,0.11292,0.274,"Queens"
"711","Rego Park/Forest Hills","$75,000 or more",2019,406,679,0.02462,"89160","$1,000 to $1,499",6932,0.26146,1712,5464,0.11292,0.274,"Queens"
"712","Rego Park/Forest Hills","$75,000 or more",2019,406,679,0.02462,"89160","$1,500 to $1,999",9621,0.36288,1712,5464,0.11292,0.274,"Queens"
"713","Rego Park/Forest Hills","$75,000 or more",2019,406,679,0.02462,"89160","$2,000 or more",6282,0.23694,1712,5464,0.11292,0.274,"Queens"
"714","Rego Park/Forest Hills","$75,000 or more",2019,406,679,0.02462,"89160","$500 to $999",2691,0.1015,1712,5464,0.11292,0.274,"Queens"
"715","Rego Park/Forest Hills","$75,000 or more",2019,406,679,0.02462,"89160","Under $500",987,0.03723,1712,5464,0.11292,0.274,"Queens"
"716","Rego Park/Forest Hills","Less than $20,000",2019,406,2732,0.38183,"89160","$1,000 to $1,499",6932,0.26146,1712,5464,0.11292,0.274,"Queens"
"717","Rego Park/Forest Hills","Less than $20,000",2019,406,2732,0.38183,"89160","$1,500 to $1,999",9621,0.36288,1712,5464,0.11292,0.274,"Queens"
"718","Rego Park/Forest Hills","Less than $20,000",2019,406,2732,0.38183,"89160","$2,000 or more",6282,0.23694,1712,5464,0.11292,0.274,"Queens"
"719","Rego Park/Forest Hills","Less than $20,000",2019,406,2732,0.38183,"89160","$500 to $999",2691,0.1015,1712,5464,0.11292,0.274,"Queens"
"720","Rego Park/Forest Hills","Less than $20,000",2019,406,2732,0.38183,"89160","Under $500",987,0.03723,1712,5464,0.11292,0.274,"Queens"
"721","Flushing","$20,000 to $74,999",2019,407,8766,0.23218,"54933","$1,000 to $1,499",14175,0.33944,1506,19890,0.22067,0.394,"Queens"
"722","Flushing","$20,000 to $74,999",2019,407,8766,0.23218,"54933","$1,500 to $1,999",13945,0.33393,1506,19890,0.22067,0.394,"Queens"
"723","Flushing","$20,000 to $74,999",2019,407,8766,0.23218,"54933","$2,000 or more",5535,0.13254,1506,19890,0.22067,0.394,"Queens"
"724","Flushing","$20,000 to $74,999",2019,407,8766,0.23218,"54933","$500 to $999",6200,0.14847,1506,19890,0.22067,0.394,"Queens"
"725","Flushing","$20,000 to $74,999",2019,407,8766,0.23218,"54933","Under $500",1905,0.04562,1506,19890,0.22067,0.394,"Queens"
"726","Flushing","$75,000 or more",2019,407,3503,0.09642,"54933","$1,000 to $1,499",14175,0.33944,1506,19890,0.22067,0.394,"Queens"
"727","Flushing","$75,000 or more",2019,407,3503,0.09642,"54933","$1,500 to $1,999",13945,0.33393,1506,19890,0.22067,0.394,"Queens"
"728","Flushing","$75,000 or more",2019,407,3503,0.09642,"54933","$2,000 or more",5535,0.13254,1506,19890,0.22067,0.394,"Queens"
"729","Flushing","$75,000 or more",2019,407,3503,0.09642,"54933","$500 to $999",6200,0.14847,1506,19890,0.22067,0.394,"Queens"
"730","Flushing","$75,000 or more",2019,407,3503,0.09642,"54933","Under $500",1905,0.04562,1506,19890,0.22067,0.394,"Queens"
"731","Flushing","Less than $20,000",2019,407,7621,0.47495,"54933","$1,000 to $1,499",14175,0.33944,1506,19890,0.22067,0.394,"Queens"
"732","Flushing","Less than $20,000",2019,407,7621,0.47495,"54933","$1,500 to $1,999",13945,0.33393,1506,19890,0.22067,0.394,"Queens"
"733","Flushing","Less than $20,000",2019,407,7621,0.47495,"54933","$2,000 or more",5535,0.13254,1506,19890,0.22067,0.394,"Queens"
"734","Flushing","Less than $20,000",2019,407,7621,0.47495,"54933","$500 to $999",6200,0.14847,1506,19890,0.22067,0.394,"Queens"
"735","Flushing","Less than $20,000",2019,407,7621,0.47495,"54933","Under $500",1905,0.04562,1506,19890,0.22067,0.394,"Queens"
"736","Fresh Meadows/Briarwood","$20,000 to $74,999",2019,408,3069,0.14419,"72166","$1,000 to $1,499",10097,0.34928,1493,7183,0.12821,0.297,"Queens"
"737","Fresh Meadows/Briarwood","$20,000 to $74,999",2019,408,3069,0.14419,"72166","$1,500 to $1,999",10282,0.35568,1493,7183,0.12821,0.297,"Queens"
"738","Fresh Meadows/Briarwood","$20,000 to $74,999",2019,408,3069,0.14419,"72166","$2,000 or more",3507,0.12132,1493,7183,0.12821,0.297,"Queens"
"739","Fresh Meadows/Briarwood","$20,000 to $74,999",2019,408,3069,0.14419,"72166","$500 to $999",3708,0.12827,1493,7183,0.12821,0.297,"Queens"
"740","Fresh Meadows/Briarwood","$20,000 to $74,999",2019,408,3069,0.14419,"72166","Under $500",1314,0.04545,1493,7183,0.12821,0.297,"Queens"
"741","Fresh Meadows/Briarwood","$75,000 or more",2019,408,1806,0.06547,"72166","$1,000 to $1,499",10097,0.34928,1493,7183,0.12821,0.297,"Queens"
"742","Fresh Meadows/Briarwood","$75,000 or more",2019,408,1806,0.06547,"72166","$1,500 to $1,999",10282,0.35568,1493,7183,0.12821,0.297,"Queens"
"743","Fresh Meadows/Briarwood","$75,000 or more",2019,408,1806,0.06547,"72166","$2,000 or more",3507,0.12132,1493,7183,0.12821,0.297,"Queens"
"744","Fresh Meadows/Briarwood","$75,000 or more",2019,408,1806,0.06547,"72166","$500 to $999",3708,0.12827,1493,7183,0.12821,0.297,"Queens"
"745","Fresh Meadows/Briarwood","$75,000 or more",2019,408,1806,0.06547,"72166","Under $500",1314,0.04545,1493,7183,0.12821,0.297,"Queens"
"746","Fresh Meadows/Briarwood","Less than $20,000",2019,408,2308,0.32253,"72166","$1,000 to $1,499",10097,0.34928,1493,7183,0.12821,0.297,"Queens"
"747","Fresh Meadows/Briarwood","Less than $20,000",2019,408,2308,0.32253,"72166","$1,500 to $1,999",10282,0.35568,1493,7183,0.12821,0.297,"Queens"
"748","Fresh Meadows/Briarwood","Less than $20,000",2019,408,2308,0.32253,"72166","$2,000 or more",3507,0.12132,1493,7183,0.12821,0.297,"Queens"
"749","Fresh Meadows/Briarwood","Less than $20,000",2019,408,2308,0.32253,"72166","$500 to $999",3708,0.12827,1493,7183,0.12821,0.297,"Queens"
"750","Fresh Meadows/Briarwood","Less than $20,000",2019,408,2308,0.32253,"72166","Under $500",1314,0.04545,1493,7183,0.12821,0.297,"Queens"
"751","Woodhaven","$20,000 to $74,999",2019,409,2174,0.12511,"76978","$1,000 to $1,499",9042,0.40155,1527,3973,0.0923,0.303,"Queens"
"752","Woodhaven","$20,000 to $74,999",2019,409,2174,0.12511,"76978","$1,500 to $1,999",8467,0.37601,1527,3973,0.0923,0.303,"Queens"
"753","Woodhaven","$20,000 to $74,999",2019,409,2174,0.12511,"76978","$2,000 or more",1978,0.08784,1527,3973,0.0923,0.303,"Queens"
"754","Woodhaven","$20,000 to $74,999",2019,409,2174,0.12511,"76978","$500 to $999",2614,0.11608,1527,3973,0.0923,0.303,"Queens"
"755","Woodhaven","$20,000 to $74,999",2019,409,2174,0.12511,"76978","Under $500",417,0.01852,1527,3973,0.0923,0.303,"Queens"
"756","Woodhaven","$75,000 or more",2019,409,853,0.03857,"76978","$1,000 to $1,499",9042,0.40155,1527,3973,0.0923,0.303,"Queens"
"757","Woodhaven","$75,000 or more",2019,409,853,0.03857,"76978","$1,500 to $1,999",8467,0.37601,1527,3973,0.0923,0.303,"Queens"
"758","Woodhaven","$75,000 or more",2019,409,853,0.03857,"76978","$2,000 or more",1978,0.08784,1527,3973,0.0923,0.303,"Queens"
"759","Woodhaven","$75,000 or more",2019,409,853,0.03857,"76978","$500 to $999",2614,0.11608,1527,3973,0.0923,0.303,"Queens"
"760","Woodhaven","$75,000 or more",2019,409,853,0.03857,"76978","Under $500",417,0.01852,1527,3973,0.0923,0.303,"Queens"
"761","Woodhaven","Less than $20,000",2019,409,946,0.26663,"76978","$1,000 to $1,499",9042,0.40155,1527,3973,0.0923,0.303,"Queens"
"762","Woodhaven","Less than $20,000",2019,409,946,0.26663,"76978","$1,500 to $1,999",8467,0.37601,1527,3973,0.0923,0.303,"Queens"
"763","Woodhaven","Less than $20,000",2019,409,946,0.26663,"76978","$2,000 or more",1978,0.08784,1527,3973,0.0923,0.303,"Queens"
"764","Woodhaven","Less than $20,000",2019,409,946,0.26663,"76978","$500 to $999",2614,0.11608,1527,3973,0.0923,0.303,"Queens"
"765","Woodhaven","Less than $20,000",2019,409,946,0.26663,"76978","Under $500",417,0.01852,1527,3973,0.0923,0.303,"Queens"
"766","Howard Beach","$20,000 to $74,999",2019,410,1350,0.11069,"84258","$1,000 to $1,499",4626,0.38943,1603,3467,0.09271,0.319,"Queens"
"767","Howard Beach","$20,000 to $74,999",2019,410,1350,0.11069,"84258","$1,500 to $1,999",4634,0.3901,1603,3467,0.09271,0.319,"Queens"
"768","Howard Beach","$20,000 to $74,999",2019,410,1350,0.11069,"84258","$2,000 or more",961,0.0809,1603,3467,0.09271,0.319,"Queens"
"769","Howard Beach","$20,000 to $74,999",2019,410,1350,0.11069,"84258","$500 to $999",1393,0.11727,1603,3467,0.09271,0.319,"Queens"
"770","Howard Beach","$20,000 to $74,999",2019,410,1350,0.11069,"84258","Under $500",265,0.02231,1603,3467,0.09271,0.319,"Queens"
"771","Howard Beach","$75,000 or more",2019,410,916,0.04301,"84258","$1,000 to $1,499",4626,0.38943,1603,3467,0.09271,0.319,"Queens"
"772","Howard Beach","$75,000 or more",2019,410,916,0.04301,"84258","$1,500 to $1,999",4634,0.3901,1603,3467,0.09271,0.319,"Queens"
"773","Howard Beach","$75,000 or more",2019,410,916,0.04301,"84258","$2,000 or more",961,0.0809,1603,3467,0.09271,0.319,"Queens"
"774","Howard Beach","$75,000 or more",2019,410,916,0.04301,"84258","$500 to $999",1393,0.11727,1603,3467,0.09271,0.319,"Queens"
"775","Howard Beach","$75,000 or more",2019,410,916,0.04301,"84258","Under $500",265,0.02231,1603,3467,0.09271,0.319,"Queens"
"776","Howard Beach","Less than $20,000",2019,410,1201,0.3074,"84258","$1,000 to $1,499",4626,0.38943,1603,3467,0.09271,0.319,"Queens"
"777","Howard Beach","Less than $20,000",2019,410,1201,0.3074,"84258","$1,500 to $1,999",4634,0.3901,1603,3467,0.09271,0.319,"Queens"
"778","Howard Beach","Less than $20,000",2019,410,1201,0.3074,"84258","$2,000 or more",961,0.0809,1603,3467,0.09271,0.319,"Queens"
"779","Howard Beach","Less than $20,000",2019,410,1201,0.3074,"84258","$500 to $999",1393,0.11727,1603,3467,0.09271,0.319,"Queens"
"780","Howard Beach","Less than $20,000",2019,410,1201,0.3074,"84258","Under $500",265,0.02231,1603,3467,0.09271,0.319,"Queens"
"781","Bayside","$20,000 to $74,999",2019,411,1763,0.13631,"92682","$1,000 to $1,499",2890,0.2428,1794,4803,0.11247,0.284,"Queens"
"782","Bayside","$20,000 to $74,999",2019,411,1763,0.13631,"92682","$1,500 to $1,999",4732,0.39755,1794,4803,0.11247,0.284,"Queens"
"783","Bayside","$20,000 to $74,999",2019,411,1763,0.13631,"92682","$2,000 or more",3143,0.26405,1794,4803,0.11247,0.284,"Queens"
"784","Bayside","$20,000 to $74,999",2019,411,1763,0.13631,"92682","$500 to $999",1072,0.09006,1794,4803,0.11247,0.284,"Queens"
"785","Bayside","$20,000 to $74,999",2019,411,1763,0.13631,"92682","Under $500",66,0.00554,1794,4803,0.11247,0.284,"Queens"
"786","Bayside","$75,000 or more",2019,411,1596,0.06335,"92682","$1,000 to $1,499",2890,0.2428,1794,4803,0.11247,0.284,"Queens"
"787","Bayside","$75,000 or more",2019,411,1596,0.06335,"92682","$1,500 to $1,999",4732,0.39755,1794,4803,0.11247,0.284,"Queens"
"788","Bayside","$75,000 or more",2019,411,1596,0.06335,"92682","$2,000 or more",3143,0.26405,1794,4803,0.11247,0.284,"Queens"
"789","Bayside","$75,000 or more",2019,411,1596,0.06335,"92682","$500 to $999",1072,0.09006,1794,4803,0.11247,0.284,"Queens"
"790","Bayside","$75,000 or more",2019,411,1596,0.06335,"92682","Under $500",66,0.00554,1794,4803,0.11247,0.284,"Queens"
"791","Bayside","Less than $20,000",2019,411,1444,0.31549,"92682","$1,000 to $1,499",2890,0.2428,1794,4803,0.11247,0.284,"Queens"
"792","Bayside","Less than $20,000",2019,411,1444,0.31549,"92682","$1,500 to $1,999",4732,0.39755,1794,4803,0.11247,0.284,"Queens"
"793","Bayside","Less than $20,000",2019,411,1444,0.31549,"92682","$2,000 or more",3143,0.26405,1794,4803,0.11247,0.284,"Queens"
"794","Bayside","Less than $20,000",2019,411,1444,0.31549,"92682","$500 to $999",1072,0.09006,1794,4803,0.11247,0.284,"Queens"
"795","Bayside","Less than $20,000",2019,411,1444,0.31549,"92682","Under $500",66,0.00554,1794,4803,0.11247,0.284,"Queens"
"796","Jamaica/St. Albans","$20,000 to $74,999",2019,412,4165,0.12593,"65744","$1,000 to $1,499",14511,0.4133,1214,8504,0.11227,0.302,"Queens"
"797","Jamaica/St. Albans","$20,000 to $74,999",2019,412,4165,0.12593,"65744","$1,500 to $1,999",8392,0.23902,1214,8504,0.11227,0.302,"Queens"
"798","Jamaica/St. Albans","$20,000 to $74,999",2019,412,4165,0.12593,"65744","$2,000 or more",1542,0.04392,1214,8504,0.11227,0.302,"Queens"
"799","Jamaica/St. Albans","$20,000 to $74,999",2019,412,4165,0.12593,"65744","$500 to $999",7735,0.22031,1214,8504,0.11227,0.302,"Queens"
"800","Jamaica/St. Albans","$20,000 to $74,999",2019,412,4165,0.12593,"65744","Under $500",2930,0.08345,1214,8504,0.11227,0.302,"Queens"
"801","Jamaica/St. Albans","$75,000 or more",2019,412,1010,0.03048,"65744","$1,000 to $1,499",14511,0.4133,1214,8504,0.11227,0.302,"Queens"
"802","Jamaica/St. Albans","$75,000 or more",2019,412,1010,0.03048,"65744","$1,500 to $1,999",8392,0.23902,1214,8504,0.11227,0.302,"Queens"
"803","Jamaica/St. Albans","$75,000 or more",2019,412,1010,0.03048,"65744","$2,000 or more",1542,0.04392,1214,8504,0.11227,0.302,"Queens"
"804","Jamaica/St. Albans","$75,000 or more",2019,412,1010,0.03048,"65744","$500 to $999",7735,0.22031,1214,8504,0.11227,0.302,"Queens"
"805","Jamaica/St. Albans","$75,000 or more",2019,412,1010,0.03048,"65744","Under $500",2930,0.08345,1214,8504,0.11227,0.302,"Queens"
"806","Jamaica/St. Albans","Less than $20,000",2019,412,3329,0.3491,"65744","$1,000 to $1,499",14511,0.4133,1214,8504,0.11227,0.302,"Queens"
"807","Jamaica/St. Albans","Less than $20,000",2019,412,3329,0.3491,"65744","$1,500 to $1,999",8392,0.23902,1214,8504,0.11227,0.302,"Queens"
"808","Jamaica/St. Albans","Less than $20,000",2019,412,3329,0.3491,"65744","$2,000 or more",1542,0.04392,1214,8504,0.11227,0.302,"Queens"
"809","Jamaica/St. Albans","Less than $20,000",2019,412,3329,0.3491,"65744","$500 to $999",7735,0.22031,1214,8504,0.11227,0.302,"Queens"
"810","Jamaica/St. Albans","Less than $20,000",2019,412,3329,0.3491,"65744","Under $500",2930,0.08345,1214,8504,0.11227,0.302,"Queens"
"811","Queens Village","$20,000 to $74,999",2019,413,3643,0.18278,"94789","$1,000 to $1,499",5311,0.33951,1662,8000,0.12949,0.314,"Queens"
"812","Queens Village","$20,000 to $74,999",2019,413,3643,0.18278,"94789","$1,500 to $1,999",5621,0.35933,1662,8000,0.12949,0.314,"Queens"
"813","Queens Village","$20,000 to $74,999",2019,413,3643,0.18278,"94789","$2,000 or more",2207,0.14109,1662,8000,0.12949,0.314,"Queens"
"814","Queens Village","$20,000 to $74,999",2019,413,3643,0.18278,"94789","$500 to $999",1967,0.12574,1662,8000,0.12949,0.314,"Queens"
"815","Queens Village","$20,000 to $74,999",2019,413,3643,0.18278,"94789","Under $500",537,0.03433,1662,8000,0.12949,0.314,"Queens"
"816","Queens Village","$75,000 or more",2019,413,2861,0.07543,"94789","$1,000 to $1,499",5311,0.33951,1662,8000,0.12949,0.314,"Queens"
"817","Queens Village","$75,000 or more",2019,413,2861,0.07543,"94789","$1,500 to $1,999",5621,0.35933,1662,8000,0.12949,0.314,"Queens"
"818","Queens Village","$75,000 or more",2019,413,2861,0.07543,"94789","$2,000 or more",2207,0.14109,1662,8000,0.12949,0.314,"Queens"
"819","Queens Village","$75,000 or more",2019,413,2861,0.07543,"94789","$500 to $999",1967,0.12574,1662,8000,0.12949,0.314,"Queens"
"820","Queens Village","$75,000 or more",2019,413,2861,0.07543,"94789","Under $500",537,0.03433,1662,8000,0.12949,0.314,"Queens"
"821","Queens Village","Less than $20,000",2019,413,1496,0.38192,"94789","$1,000 to $1,499",5311,0.33951,1662,8000,0.12949,0.314,"Queens"
"822","Queens Village","Less than $20,000",2019,413,1496,0.38192,"94789","$1,500 to $1,999",5621,0.35933,1662,8000,0.12949,0.314,"Queens"
"823","Queens Village","Less than $20,000",2019,413,1496,0.38192,"94789","$2,000 or more",2207,0.14109,1662,8000,0.12949,0.314,"Queens"
"824","Queens Village","Less than $20,000",2019,413,1496,0.38192,"94789","$500 to $999",1967,0.12574,1662,8000,0.12949,0.314,"Queens"
"825","Queens Village","Less than $20,000",2019,413,1496,0.38192,"94789","Under $500",537,0.03433,1662,8000,0.12949,0.314,"Queens"
"826","The Rockaways","$20,000 to $74,999",2019,414,3060,0.17829,"55034","$1,000 to $1,499",9295,0.3523,1190,6580,0.15951,0.336,"Queens"
"827","The Rockaways","$20,000 to $74,999",2019,414,3060,0.17829,"55034","$1,500 to $1,999",5355,0.20296,1190,6580,0.15951,0.336,"Queens"
"828","The Rockaways","$20,000 to $74,999",2019,414,3060,0.17829,"55034","$2,000 or more",1310,0.04965,1190,6580,0.15951,0.336,"Queens"
"829","The Rockaways","$20,000 to $74,999",2019,414,3060,0.17829,"55034","$500 to $999",5280,0.20012,1190,6580,0.15951,0.336,"Queens"
"830","The Rockaways","$20,000 to $74,999",2019,414,3060,0.17829,"55034","Under $500",5144,0.19497,1190,6580,0.15951,0.336,"Queens"
"831","The Rockaways","$75,000 or more",2019,414,1251,0.07637,"55034","$1,000 to $1,499",9295,0.3523,1190,6580,0.15951,0.336,"Queens"
"832","The Rockaways","$75,000 or more",2019,414,1251,0.07637,"55034","$1,500 to $1,999",5355,0.20296,1190,6580,0.15951,0.336,"Queens"
"833","The Rockaways","$75,000 or more",2019,414,1251,0.07637,"55034","$2,000 or more",1310,0.04965,1190,6580,0.15951,0.336,"Queens"
"834","The Rockaways","$75,000 or more",2019,414,1251,0.07637,"55034","$500 to $999",5280,0.20012,1190,6580,0.15951,0.336,"Queens"
"835","The Rockaways","$75,000 or more",2019,414,1251,0.07637,"55034","Under $500",5144,0.19497,1190,6580,0.15951,0.336,"Queens"
"836","The Rockaways","Less than $20,000",2019,414,2269,0.29437,"55034","$1,000 to $1,499",9295,0.3523,1190,6580,0.15951,0.336,"Queens"
"837","The Rockaways","Less than $20,000",2019,414,2269,0.29437,"55034","$1,500 to $1,999",5355,0.20296,1190,6580,0.15951,0.336,"Queens"
"838","The Rockaways","Less than $20,000",2019,414,2269,0.29437,"55034","$2,000 or more",1310,0.04965,1190,6580,0.15951,0.336,"Queens"
"839","The Rockaways","Less than $20,000",2019,414,2269,0.29437,"55034","$500 to $999",5280,0.20012,1190,6580,0.15951,0.336,"Queens"
"840","The Rockaways","Less than $20,000",2019,414,2269,0.29437,"55034","Under $500",5144,0.19497,1190,6580,0.15951,0.336,"Queens"
"841","St. George","$20,000 to $74,999",2019,501,6418,0.29186,"75180","$1,000 to $1,499",9762,0.37174,1105,13222,0.21025,0.315,"Staten Island"
"842","St. George","$20,000 to $74,999",2019,501,6418,0.29186,"75180","$1,500 to $1,999",4454,0.16961,1105,13222,0.21025,0.315,"Staten Island"
"843","St. George","$20,000 to $74,999",2019,501,6418,0.29186,"75180","$2,000 or more",1485,0.05655,1105,13222,0.21025,0.315,"Staten Island"
"844","St. George","$20,000 to $74,999",2019,501,6418,0.29186,"75180","$500 to $999",5373,0.20461,1105,13222,0.21025,0.315,"Staten Island"
"845","St. George","$20,000 to $74,999",2019,501,6418,0.29186,"75180","Under $500",5186,0.19749,1105,13222,0.21025,0.315,"Staten Island"
"846","St. George","$75,000 or more",2019,501,2230,0.07073,"75180","$1,000 to $1,499",9762,0.37174,1105,13222,0.21025,0.315,"Staten Island"
"847","St. George","$75,000 or more",2019,501,2230,0.07073,"75180","$1,500 to $1,999",4454,0.16961,1105,13222,0.21025,0.315,"Staten Island"
"848","St. George","$75,000 or more",2019,501,2230,0.07073,"75180","$2,000 or more",1485,0.05655,1105,13222,0.21025,0.315,"Staten Island"
"849","St. George","$75,000 or more",2019,501,2230,0.07073,"75180","$500 to $999",5373,0.20461,1105,13222,0.21025,0.315,"Staten Island"
"850","St. George","$75,000 or more",2019,501,2230,0.07073,"75180","Under $500",5186,0.19749,1105,13222,0.21025,0.315,"Staten Island"
"851","St. George","Less than $20,000",2019,501,4574,0.48826,"75180","$1,000 to $1,499",9762,0.37174,1105,13222,0.21025,0.315,"Staten Island"
"852","St. George","Less than $20,000",2019,501,4574,0.48826,"75180","$1,500 to $1,999",4454,0.16961,1105,13222,0.21025,0.315,"Staten Island"
"853","St. George","Less than $20,000",2019,501,4574,0.48826,"75180","$2,000 or more",1485,0.05655,1105,13222,0.21025,0.315,"Staten Island"
"854","St. George","Less than $20,000",2019,501,4574,0.48826,"75180","$500 to $999",5373,0.20461,1105,13222,0.21025,0.315,"Staten Island"
"855","St. George","Less than $20,000",2019,501,4574,0.48826,"75180","Under $500",5186,0.19749,1105,13222,0.21025,0.315,"Staten Island"
"856","South Beach","$20,000 to $74,999",2019,502,3583,0.20828,"82089","$1,000 to $1,499",4578,0.3649,1235,5941,0.12571,0.304,"Staten Island"
"857","South Beach","$20,000 to $74,999",2019,502,3583,0.20828,"82089","$1,500 to $1,999",2561,0.20413,1235,5941,0.12571,0.304,"Staten Island"
"858","South Beach","$20,000 to $74,999",2019,502,3583,0.20828,"82089","$2,000 or more",1221,0.09732,1235,5941,0.12571,0.304,"Staten Island"
"859","South Beach","$20,000 to $74,999",2019,502,3583,0.20828,"82089","$500 to $999",2592,0.2066,1235,5941,0.12571,0.304,"Staten Island"
"860","South Beach","$20,000 to $74,999",2019,502,3583,0.20828,"82089","Under $500",1594,0.12705,1235,5941,0.12571,0.304,"Staten Island"
"861","South Beach","$75,000 or more",2019,502,1053,0.04079,"82089","$1,000 to $1,499",4578,0.3649,1235,5941,0.12571,0.304,"Staten Island"
"862","South Beach","$75,000 or more",2019,502,1053,0.04079,"82089","$1,500 to $1,999",2561,0.20413,1235,5941,0.12571,0.304,"Staten Island"
"863","South Beach","$75,000 or more",2019,502,1053,0.04079,"82089","$2,000 or more",1221,0.09732,1235,5941,0.12571,0.304,"Staten Island"
"864","South Beach","$75,000 or more",2019,502,1053,0.04079,"82089","$500 to $999",2592,0.2066,1235,5941,0.12571,0.304,"Staten Island"
"865","South Beach","$75,000 or more",2019,502,1053,0.04079,"82089","Under $500",1594,0.12705,1235,5941,0.12571,0.304,"Staten Island"
"866","South Beach","Less than $20,000",2019,502,1305,0.30764,"82089","$1,000 to $1,499",4578,0.3649,1235,5941,0.12571,0.304,"Staten Island"
"867","South Beach","Less than $20,000",2019,502,1305,0.30764,"82089","$1,500 to $1,999",2561,0.20413,1235,5941,0.12571,0.304,"Staten Island"
"868","South Beach","Less than $20,000",2019,502,1305,0.30764,"82089","$2,000 or more",1221,0.09732,1235,5941,0.12571,0.304,"Staten Island"
"869","South Beach","Less than $20,000",2019,502,1305,0.30764,"82089","$500 to $999",2592,0.2066,1235,5941,0.12571,0.304,"Staten Island"
"870","South Beach","Less than $20,000",2019,502,1305,0.30764,"82089","Under $500",1594,0.12705,1235,5941,0.12571,0.304,"Staten Island"
"871","Tottenville","$20,000 to $74,999",2019,503,3543,0.21564,"108025","$1,000 to $1,499",3926,0.41007,1324,7502,0.1336,0.242,"Staten Island"
"872","Tottenville","$20,000 to $74,999",2019,503,3543,0.21564,"108025","$1,500 to $1,999",1798,0.1878,1324,7502,0.1336,0.242,"Staten Island"
"873","Tottenville","$20,000 to $74,999",2019,503,3543,0.21564,"108025","$2,000 or more",1074,0.11218,1324,7502,0.1336,0.242,"Staten Island"
"874","Tottenville","$20,000 to $74,999",2019,503,3543,0.21564,"108025","$500 to $999",2289,0.23909,1324,7502,0.1336,0.242,"Staten Island"
"875","Tottenville","$20,000 to $74,999",2019,503,3543,0.21564,"108025","Under $500",487,0.05087,1324,7502,0.1336,0.242,"Staten Island"
"876","Tottenville","$75,000 or more",2019,503,2769,0.07674,"108025","$1,000 to $1,499",3926,0.41007,1324,7502,0.1336,0.242,"Staten Island"
"877","Tottenville","$75,000 or more",2019,503,2769,0.07674,"108025","$1,500 to $1,999",1798,0.1878,1324,7502,0.1336,0.242,"Staten Island"
"878","Tottenville","$75,000 or more",2019,503,2769,0.07674,"108025","$2,000 or more",1074,0.11218,1324,7502,0.1336,0.242,"Staten Island"
"879","Tottenville","$75,000 or more",2019,503,2769,0.07674,"108025","$500 to $999",2289,0.23909,1324,7502,0.1336,0.242,"Staten Island"
"880","Tottenville","$75,000 or more",2019,503,2769,0.07674,"108025","Under $500",487,0.05087,1324,7502,0.1336,0.242,"Staten Island"
"881","Tottenville","Less than $20,000",2019,503,1190,0.32728,"108025","$1,000 to $1,499",3926,0.41007,1324,7502,0.1336,0.242,"Staten Island"
"882","Tottenville","Less than $20,000",2019,503,1190,0.32728,"108025","$1,500 to $1,999",1798,0.1878,1324,7502,0.1336,0.242,"Staten Island"
"883","Tottenville","Less than $20,000",2019,503,1190,0.32728,"108025","$2,000 or more",1074,0.11218,1324,7502,0.1336,0.242,"Staten Island"
"884","Tottenville","Less than $20,000",2019,503,1190,0.32728,"108025","$500 to $999",2289,0.23909,1324,7502,0.1336,0.242,"Staten Island"
"885","Tottenville","Less than $20,000",2019,503,1190,0.32728,"108025","Under $500",487,0.05087,1324,7502,0.1336,0.242,"Staten Island"
